id,Price
0,7330496.288494208
1,13828626.768365508
2,10423146.577999998
3,11682120.137966538
4,4641736.313474905
5,5476437.944831402
6,8388116.953984556
7,5655731.310633196
8,7478926.306846846
9,12179239.439296013
10,5865163.60054054
11,8787277.677503219
12,14076822.08433462
13,4572208.490738738
14,2928004.7923603626
15,9883350.632882884
16,8551837.826180182
17,10796528.078092664
18,13491567.701639634
19,3084980.252864865
20,12528517.225045046
21,12852408.436306302
22,10364486.4615341
23,13620398.045562418
24,5059634.481788936
25,7051266.5535752885
26,11680286.552380953
27,7720735.794169884
28,9202692.481750324
29,14599963.651685964
30,9077807.760332042
31,5984056.379794082
32,9217646.58399485
33,13592722.243603606
34,7892840.285052766
35,11555041.70814156
36,5982654.700888032
37,8478452.341549551
38,5730730.042226514
39,18964788.40821107
40,10279252.247032175
41,14062751.582151866
42,4781541.084833981
43,11840400.217503216
44,13186135.89455341
45,9886082.726903472
46,7688830.989817247
47,11864373.967567567
48,8787362.07902445
49,9121766.05151609
50,11938973.012471043
51,8737615.14543114
52,6965654.284115829
53,4231046.666911198
54,10994778.263260392
55,12761349.483063063
56,11463261.090198185
57,13953615.843945941
58,6583061.199083651
59,12659460.661915047
60,12516759.934128702
61,9097115.586301155
62,6806803.281086226
63,2161856.6135624195
64,14224035.347626772
65,9883350.632882884
66,8121143.024646076
67,13407057.303948514
68,14207527.409389958
69,18104547.348149292
70,18446970.517371956
71,2847299.4872072074
72,19647600.57163964
73,8341592.060263407
74,8856073.075621622
75,6465985.471356501
76,18766287.354118403
77,4719257.128054056
78,4287845.962306294
79,4322828.606002573
80,10280345.641328182
81,16462694.74645045
82,9906943.245734872
83,13974251.794954965
84,5409371.906563705
85,9315137.284360377
86,16730486.170131259
87,13713428.77278507
88,13676782.847619046
89,9413974.189402843
90,16085646.5698224
91,11067856.283011585
92,4841565.968805665
93,6537853.383536677
94,14255662.74777349
95,10679297.433999997
96,11865721.25243243
97,5571358.150846844
98,5548989.225585586
99,20811864.03008493
100,5896687.1691351365
101,6971337.665106816
102,13595007.52829345
103,20357112.734440163
104,2657542.1451651645
105,17505740.089441437
106,7597271.898131275
107,8314527.001673102
108,10715009.178463314
109,12607214.584864866
110,8293426.478314026
111,3694223.9018018018
112,3233219.483585587
113,3288087.320996135
114,13061988.390570154
115,5705955.450769625
116,8546433.462365512
117,8886261.9102574
118,6152884.24942085
119,10115354.995855857
120,3394291.961276277
121,15690800.38508366
122,6316544.097039898
123,6097048.501025738
124,2765356.4666435015
125,11270300.693693694
126,10938036.51112999
127,8722743.797405405
128,11124476.997724585
129,5554361.4113719445
130,3858243.0698893154
131,13949551.19668726
132,12075212.481562419
133,6158515.500378369
134,4362276.396808236
135,14143930.66191506
136,2700468.367353067
137,13365352.18872587
138,20661932.846821114
139,12762123.783028737
140,16515663.538507082
141,12040368.065042475
142,2343642.730702703
143,13445244.79966538
144,14207527.409389958
145,4705001.28495495
146,4451481.482491634
147,9979867.72250837
148,2657542.1451651645
149,11980970.357621616
150,8546493.623554697
151,11726566.932844272
152,5953459.6149626775
153,19386996.16513256
154,2663695.0158301163
155,11282840.730471037
156,5556463.027243244
157,10530575.965819823
158,16648806.322504492
159,5748099.210018008
160,18901325.62374517
161,12128917.37621621
162,17841302.477310162
163,10489368.145625897
164,11574967.399047619
165,15156542.321745185
166,14201864.723629318
167,17799983.492069498
168,13981146.330432428
169,8226491.234970396
170,12879987.899999999
171,15430792.186138138
172,3825591.2383552105
173,3078849.0541981994
174,5270572.623567567
175,10428904.89758301
176,10762467.870996134
177,3900939.9368416984
178,13886114.444813382
179,15389528.328203341
180,8684269.631009007
181,14648656.84068209
182,13069945.713006418
183,16380037.124687266
184,10249008.29801802
185,4197498.729549549
186,4351556.264296003
187,11061074.519405393
188,9103793.216360355
189,4891705.090715572
190,2427972.5717117125
191,7125895.4457426
192,9451145.302689817
193,12172446.270139003
194,3091239.7948931786
195,4282256.007078499
196,6037000.107549558
197,6392881.233577863
198,6693004.235649938
