id,Price
0,7232204.385900004
1,13787916.727928571
2,10527848.568899997
3,11652680.3445
4,4603204.780199995
5,5754511.151999997
6,8224385.157300001
7,5656350.289199989
8,7379274.509099996
9,12220176.202260002
10,5817894.068999994
11,8691676.578000002
12,14116885.403400004
13,4562163.309599998
14,2924070.3999
15,9927410.7114
16,8551015.363800002
17,10783179.681299996
18,13415855.740504283
19,3102461.481599997
20,12237328.974000001
21,12694394.150099998
22,10398687.452399988
23,13642028.372699998
24,5289811.452900013
25,6942408.029699999
26,11656726.2045
27,7715882.0583
28,9361168.818300001
29,14554849.822499996
30,9031105.7811
31,5839489.773000005
32,9244178.645325
33,13625937.727071429
34,7723694.347200001
35,11433634.149599995
36,5915270.435100005
37,8264692.2969
38,5832861.231600008
39,22135521.877559997
40,10216119.0573
41,13832700.640199995
42,4769750.606400009
43,11585654.4492
44,13218173.8533
45,9901592.715300001
46,7678637.4717
47,12158297.248499999
48,8674228.473299993
49,9138320.1819
50,11543265.618299998
51,8751659.120099997
52,6859159.199100001
53,4170926.8692
54,11083442.62544998
55,12497170.923899999
56,11547495.690899987
57,13653308.9862
58,6450550.60649999
59,12702980.265299987
60,12283792.934399998
61,9052478.592299998
62,6897621.545100001
63,2195351.437499996
64,14556995.610299999
65,9927410.7114
66,7969376.009400001
67,13950292.560749993
68,13867991.209799994
69,18227988.897299994
70,19366289.82990001
71,2904467.3189999997
72,19738230.33389999
73,8316141.853499999
74,8739007.656599997
75,6374633.007599996
76,19225463.891400002
77,4692687.421500008
78,4289291.171099975
79,4349410.205399995
80,10616950.558500001
81,16555307.960099993
82,9688768.91969999
83,13597010.844300013
84,5332393.684799998
85,9558153.14610003
86,16823138.260499965
87,13688611.4859
88,17739140.3046
89,9102021.25950001
90,17058754.4751
91,11745286.745400034
92,4915963.985400011
93,6510762.805671416
94,14288625.935999999
95,10741003.072799997
96,11911196.941800004
97,5594415.804899991
98,5611661.468400001
99,20936695.279499978
100,5942560.893471427
101,6980544.187499994
102,13965108.96690001
103,22701762.614700012
104,2660226.975899998
105,17571431.13063
106,7495783.939799994
107,8147046.616800001
108,10803789.670049988
109,12555748.3077
110,8277704.913214284
111,3714330.079199999
112,3250924.9812000003
113,3309713.846399986
114,13230234.32484001
115,5841462.092699999
116,8293611.155700001
117,8901346.529400002
118,6083525.822399999
119,10406479.697250007
120,3475786.0995
121,15091043.795100002
122,6313622.7726
123,6016504.150799997
124,2748394.7127
125,11263461.350699997
126,10903612.262400003
127,8539424.493600003
128,11151797.937735004
129,5542334.768099999
130,3859483.679999998
131,14006622.158100003
132,12780926.425800001
133,6201359.8646999905
134,4310721.150449993
135,14211051.016500002
136,2711558.2688999986
137,13368602.611928571
138,21137867.887500003
139,12949632.8598
140,16780393.30500002
141,12325645.577700002
142,2418205.8537000003
143,13363091.667899998
144,13867991.209799994
145,4617493.853699986
146,4484807.355600003
147,9740697.829200007
148,2660226.975899998
149,11983536.5481
150,8595183.261599999
151,11905608.671775
152,5592369.0888
153,19154607.7671
154,2621870.667
155,11238647.335500002
156,5521697.473500002
157,10692966.636300014
158,16915014.183600027
159,5832476.652599977
160,18438607.254599992
161,12414160.102499994
162,18071046.727499984
163,10527404.042999985
164,12084169.7574
165,15115422.546900012
166,14331703.896899967
167,17298514.509900007
168,13708683.916199999
169,8117851.735499999
170,12614656.029299999
171,15271896.997500008
172,3826705.693199998
173,3060871.1523
174,5319320.063014286
175,10439893.32126
176,10988157.620699994
177,3914301.526199997
178,13741844.110800002
179,15608708.321700001
180,8703572.554950006
181,14622890.66549997
182,13001983.916999973
183,15888096.665999994
184,10400958.0246
185,4157835.622200001
186,4377215.192999985
187,10904562.372599982
188,9176665.820399985
189,4934457.535242857
190,2422388.6505
191,7203175.6368
192,9491497.67669998
193,12336181.664040003
194,3070214.8658999987
195,4264322.731499993
196,6034113.719400022
197,6438048.5286
198,6815505.703500005
199,15459706.559699997
200,15659356.857299991
201,4974953.217000007
202,14551422.919800006
203,6961966.0578
204,7873657.69431429
205,3452863.857299999
206,6749643.771000001
207,11454305.3079
208,14401458.635850022
209,5750900.110800001
210,12026226.150900004
211,21417478.3836
212,6952575.110742849
213,6113096.983499999
214,5927631.056099989
215,11750012.843400035
216,7997325.8625
217,10788971.707799997
218,4081377.056249998
219,15283074.982500002
220,3024034.486199997
221,16866342.043200012
222,4866737.799300006
223,5999607.794699996
224,12789495.453540003
225,17737812.469649997
226,8674753.1754
227,8464652.807974994
228,5970918.645899997
229,3614077.151099999
230,5252754.042899989
231,19420066.32762857
232,12103695.477900004
233,15344597.396700006
234,15939233.224200003
235,7660955.025749993
236,17233568.157000054
237,2363315.7599999984
238,4829350.236750001
239,5713413.217199997
240,10556014.2012
241,14566885.282114286
242,10662008.84189999
243,11327793.977759995
244,4790708.605799995
245,14547705.026399998
246,5360151.428357149
247,3472931.152469999
248,12957239.43969
249,4596530.222699984
250,13755580.324200006
251,10565483.069699988
252,16914926.819700003
253,24663412.952099994
254,4579221.500099998
255,17242454.52540002
256,8518195.732799998
257,4088842.117842857
258,13856246.878499985
259,6433344.904071429
260,10848738.322499996
261,17449467.843600005
262,4603204.780199995
263,9803833.474500002
264,3553839.853199997
265,13000445.823300011
266,8327117.2491
267,12055843.698600002
268,6691239.262500002
269,16971419.696399998
270,5677635.588299999
271,13526063.799299998
272,3250924.9812000003
273,3474955.3644
274,4977255.429899998
275,9891891.6174
276,3455150.4350999994
277,2927155.257000002
278,15476118.5241
279,4044450.247500016
280,10532894.241675
281,10674437.564505
282,8387028.8775
283,12737668.624200001
284,4115645.082900004
285,2689434.0836999947
286,2885825.240999997
287,9649151.68815
288,4666313.749499994
289,5418607.034099987
290,2648723.3954999964
291,6563378.2305
292,7888574.701799998
293,17478564.4683
294,2433635.0298
295,6417001.609199989
296,3070214.8658999987
297,12737668.624200001
298,4115645.082900004
299,2689434.0836999947
300,2885825.240999997
301,9649151.68815
302,4666313.749499994
303,5418607.034099987
304,2648723.3954999964
305,6563378.2305
306,7888574.701799998
307,17478564.4683
308,2433635.0298
309,6417001.609199989
310,3070214.8658999987
311,12737668.624200001
312,4115645.082900004
313,2689434.0836999947
314,2885825.240999997
315,9649151.68815
316,4666313.749499994
317,5418607.034099987
318,2648723.3954999964
319,6563378.2305
320,7888574.701799998
321,17478564.4683
322,2433635.0298
323,6417001.609199989
324,3070214.8658999987
