id,Price
0,7159370.013899996
1,14948044.87410001
2,11093316.635699995
3,12899735.55
4,5156182.2546
5,6537222.1160999965
6,8684448.715800004
7,5970439.1447999915
8,7913990.260799996
9,11769852.006900005
10,6925018.241699996
11,9871199.488799995
12,14699689.757999998
13,5190072.556499999
14,3412590.8777999985
15,10217697.387299992
16,9823633.290899994
17,12655566.120599994
18,16292851.391700001
19,3737740.4181
20,13994605.509300008
21,13687885.75049999
22,10553744.962799989
23,16403396.957999993
24,6046354.372499998
25,8931012.983099999
26,12899735.55
27,9265894.817400001
28,9672345.0252
29,15759872.025299992
30,10107958.992299994
31,7686623.376899999
32,9548285.174999993
33,14131033.02
34,9544686.360299999
35,12300761.760299988
36,7775430.448499999
37,9009998.396100003
38,6260981.687999998
39,21124672.8264
40,11657000.300399994
41,15455011.805999994
42,5585417.767800006
43,12621764.961000001
44,15993484.427699998
45,10703359.754099984
46,7821431.654399999
47,13858382.07
48,8576956.662299994
49,9271994.507099997
50,12770778.8754
51,10324300.907700002
52,9046885.5243
53,5208810.890399999
54,11271595.45589998
55,12326125.078799997
56,12271730.491799984
57,15218501.500799995
58,6909382.326599997
59,13848289.649999976
60,11892240.161099996
61,10519612.576199993
62,7402776.065100001
63,2894803.9379999964
64,15412698.112500004
65,10217697.387299992
66,9174479.4999
67,13644620.168399988
68,14723988.926399998
69,18291781.439100005
70,20386477.21500001
71,3316013.531999999
72,18549180.163799997
73,8647735.426199997
74,9510620.885999992
75,7038167.607899998
76,17900770.6332
77,5385933.972899999
78,6655549.516199997
79,5540041.669499997
80,11385761.17769999
81,17315739.49950001
82,10626635.132099986
83,15495620.013900014
84,5852764.639799994
85,11058063.412500035
86,17041277.693699986
87,15393081.6936
88,17490285.013500005
89,10661853.454199998
90,17319802.476600002
91,12617341.857900001
92,5663937.684600004
93,6647935.296599995
94,14260253.787
95,11496237.830999989
96,13675498.749899998
97,6682061.681100002
98,6753699.634499998
99,20612614.557600003
100,6980879.119500002
101,6726947.607899995
102,14354011.035000004
103,22840530.055200014
104,3218090.381999999
105,16835487.4701
106,9160685.784899991
107,9184216.2399
108,11292619.033799987
109,12035364.236999994
110,9352457.770499999
111,4088459.7935999995
112,3814432.584299998
113,4262319.512099996
114,12894517.724400012
115,6355731.2831999995
116,8820049.4928
117,9414916.734599994
118,6950967.987599996
119,11084363.5032
120,3892088.6432999982
121,16799953.482000005
122,7307011.8927
123,7203008.393099997
124,3294098.9757000003
125,11084606.0325
126,14045736.065400004
127,9235610.221500002
128,11482155.126000002
129,6955782.338700001
130,4980611.270699998
131,15473030.554800007
132,13728246.0939
133,6182074.746899991
134,4774597.857899999
135,15059325.808799999
136,3222965.420999999
137,15170777.025300002
138,22205526.770700008
139,13529482.995599996
140,17332021.863000005
141,12383665.655400004
142,2896767.958499996
143,13995771.028200002
144,14723988.926399998
145,6186981.574799996
146,5738046.2802
147,11418807.184199987
148,3218090.381999999
149,13177359.795599995
150,9880308.008999992
151,12072780.216900002
152,7698816.7542
153,19175766.0588
154,3252130.958699999
155,11831403.986999989
156,6411127.998599998
157,12495974.28300002
158,17055365.28930003
159,6884014.562099994
160,18841015.826100003
161,12883687.93529999
162,16805796.1929
163,10675845.90539999
164,12147516.587699998
165,15290670.084300013
166,14403404.761199966
167,17631194.314500004
168,15247587.232799992
169,9473441.877899988
170,12667182.184799993
171,15455965.028400006
172,4379525.631000001
173,3696489.540899999
174,6442292.680199998
175,10413040.844700001
176,11905276.277699992
177,5317369.316999998
178,14665738.32360001
179,15627724.678799998
180,8961386.943599997
181,14744733.740099968
182,13090555.869299974
183,16529488.185600001
184,10443985.0047
185,5657844.219299998
186,6349256.128799999
187,11629300.608899992
188,11410982.446499985
189,4971448.953900001
190,3089645.441999997
191,7779144.636899996
192,11894254.643699985
193,13984721.606700005
194,3324814.1666999985
195,6449148.856799999
196,6701178.369600004
197,7456537.541700001
198,6643587.108599998
199,16697912.891400004
200,16481364.459299998
201,5626999.427400001
202,14125131.621900005
203,7199071.460099999
204,9698930.993699996
205,3778457.3307
206,7039796.399999998
207,10639508.080499997
208,15534837.957600022
209,6718672.490399999
210,12400774.308000002
211,20891572.38090001
212,7343477.762399989
213,6761785.574699998
214,7379973.864899998
215,12621034.705500001
216,9627756.313499998
217,11607405.837299997
218,4358235.515400001
219,17151256.839600004
220,3494879.001899998
221,18058000.977900025
222,5125704.480000005
223,7681346.864099997
224,13961431.013400003
225,17155859.561100002
226,8849381.533199998
227,9009687.398399988
228,8218395.431999994
229,4063836.0671999985
230,6290562.926700001
231,19045431.568800025
232,12769770.300300002
233,17388411.14790003
234,17078728.130100008
235,9342938.21759999
236,18246284.631900057
237,3239982.4859999996
238,5027105.538000003
239,7372062.874799997
240,10318087.622699996
241,15876843.395399997
242,11178541.342799984
243,10925314.522199983
244,5358486.814200001
245,14100800.219999995
246,6023074.4496
247,3923676.139499998
248,14384493.922499996
249,5902065.44459999
250,15514345.676700007
251,10707509.87279999
252,17351400.198599998
253,23467691.707200006
254,6198719.459399997
255,18163728.85860003
256,9724482.377999999
257,4715777.277900006
258,13743811.76219998
259,6429401.280899999
260,10439931.586499983
261,18063888.148800004
262,5156182.2546
263,11527880.235299999
264,4179892.672799998
265,14690880.453600015
266,9284932.5894
267,14433240.755700007
268,8127272.439000001
269,17361322.336800005
270,9120576.86279999
271,14098175.523899997
272,3814432.584299998
273,5007682.297799998
274,5568484.0653
275,10950946.823699988
276,3913783.344900001
277,3374925.6995999967
278,16802579.289600004
279,4813926.28470001
280,10294632.971999995
281,10383439.37669999
282,8894194.323299998
283,13615257.4506
284,5416205.453100001
285,3174965.071199996
286,3264054.463799998
287,9526643.603099998
288,5473196.948699999
289,6725032.715699998
290,3236513.494499998
291,6579513.134999998
292,8696101.6818
293,17166672.2331
294,3090588.883199999
295,6393271.75109999
296,3324814.1666999985
297,13615257.4506
298,5416205.453100001
299,3174965.071199996
300,3264054.463799998
301,9526643.603099998
302,5473196.948699999
303,6725032.715699998
304,3236513.494499998
305,6579513.134999998
306,8696101.6818
307,17166672.2331
308,3090588.883199999
309,6393271.75109999
310,3324814.1666999985
311,13615257.4506
312,5416205.453100001
313,3174965.071199996
314,3264054.463799998
315,9526643.603099998
316,5473196.948699999
317,6725032.715699998
318,3236513.494499998
319,6579513.134999998
320,8696101.6818
321,17166672.2331
322,3090588.883199999
323,6393271.75109999
324,3324814.1666999985
