id,Price
0,7264325.870911428
1,13745742.332163632
2,10553457.121349998
3,11617850.064532464
4,4549207.411719287
5,5697356.920802858
6,8293140.573481299
7,5685694.760917532
8,7296616.563292596
9,11961941.266518118
10,5946736.216051432
11,8797579.91382
12,14439589.810665585
13,4585798.953621427
14,2829188.793240389
15,10414763.868454808
16,8664769.800688569
17,11542335.249385001
18,13122354.423760127
19,3154482.9522970123
20,12296071.465655716
21,13202187.084050713
22,10477607.874631682
23,13064552.022880191
24,5120144.175171885
25,6966923.865457468
26,11617850.064532464
27,7774858.664511043
28,8771141.54114714
29,14511079.284538569
30,8993242.289015712
31,5980381.891813897
32,8921958.67781214
33,12871225.328000002
34,7726024.190755001
35,11874682.672979286
36,6124829.705110324
37,8257477.148046624
38,5666114.4752946785
39,21506809.384895716
40,10719358.851824997
41,14439401.425289284
42,4713622.134830654
43,12130903.077651426
44,12885945.670140125
45,9976148.403370578
46,7593693.672086364
47,11988787.771628568
48,8478339.142194998
49,8768870.275406426
50,11985011.508619742
51,8852756.85019058
52,6909107.532764613
53,4220498.661982402
54,10927278.163057785
55,11067218.82115909
56,11659773.540535713
57,13774707.057099348
58,6522857.083941038
59,12561730.418166418
60,10783886.460332138
61,9024642.501699997
62,6936219.74815714
63,2147689.0923800017
64,14487678.390565718
65,10414763.868454808
66,7924905.592014614
67,13270721.809019998
68,13790152.57937065
69,18435561.56677604
70,19899597.45368638
71,2894830.8677042867
72,19735021.471332137
73,8377109.370881426
74,8840384.025161168
75,6474206.742702466
76,19154778.72285715
77,4644921.716022211
78,4421644.080527141
79,4400867.27097643
80,10468501.905957729
81,16615521.431064807
82,9728917.686669154
83,14469890.79990748
84,5343618.7815214265
85,9460573.005465142
86,16835549.00180973
87,13957156.652994284
88,18812247.12771014
89,9078188.561715009
90,17288669.1315026
91,12209428.071359998
92,4856195.285556107
93,6673490.8926028535
94,14287274.151256364
95,10707205.296811301
96,11770724.982961623
97,5490450.900397271
98,5699655.727925715
99,21073833.83315786
100,6014658.477206366
101,6660527.319036752
102,14498484.118305065
103,23025104.687109742
104,2630269.1827007146
105,17578858.546888713
106,7649253.679893311
107,7924905.592014614
108,8342175.0856726635
109,11359963.064426368
110,9010780.426857855
111,3736609.385869284
112,3303517.0020728577
113,3303093.790861429
114,12887784.655198319
115,5952619.898605712
116,8211070.38466675
117,9238234.172542136
118,6446639.983667333
119,10338395.305503571
120,3438638.2911248053
121,15751506.504885787
